"State","County","Year","Population","Total Damage","Population Change","Population Change Ratio","Expected Damage","Magic Number"
"South Carolina","York",2019,280979,31273,7197,1.02628733810112,32095.0839244362,1.02628733810112
"Tennessee","Anderson",1996,71478,3235,NA,NA,NA,NA
"Tennessee","Anderson",1998,70893,781,-585,0.991815663560816,774.608033240997,0.991815663560816
"Tennessee","Anderson",2002,71354,8601,461,1.00650275767706,8656.93021878042,1.00650275767706
"Tennessee","Anderson",2003,71382,81274,28,1.0003924096757,81305.892703983,1.0003924096757
"Tennessee","Anderson",2011,75209,11364,3827,1.05361295564708,11973.2576279734,1.05361295564708
"Tennessee","Anderson",2017,76056,1046,847,1.01126195003258,1057.77999973407,1.01126195003258
"Tennessee","Anderson",2019,76978,608340,922,1.01212264647102,615714.690754181,1.01212264647102
"Tennessee","Bedford",2002,39185,143357,NA,NA,NA,NA
"Tennessee","Bedford",2004,40981,8196,1796,1.04583386499936,8571.65435753477,1.04583386499936
"Tennessee","Bedford",2005,42147,1319,1166,1.02845220956053,1356.52846441034,1.02845220956053
"Tennessee","Bedford",2006,43444,2552,1297,1.03077324601988,2630.53332384274,1.03077324601988
"Tennessee","Bedford",2008,45384,1190,1940,1.04465518828837,1243.13967406316,1.04465518828837
"Tennessee","Bedford",2009,45947,331101,563,1.01240525295258,335208.391657853,1.01240525295258
"Tennessee","Bedford",2010,45078,25863,-869,0.981086904476897,25373.850610486,0.981086904476897
"Tennessee","Bedford",2012,45254,2224,176,1.00390434358224,2232.68326012689,1.00390434358224
"Tennessee","Bedford",2019,49713,277839,4459,1.09853272638883,305215.234167145,1.09853272638883
"Tennessee","Benton",1997,16234,126676,NA,NA,NA,NA
"Tennessee","Benton",2002,16479,71678,245,1.01509178267833,72759.7487988173,1.01509178267833
"Tennessee","Benton",2004,16322,2732,-157,0.990472722859397,2705.97147885187,0.990472722859397
"Tennessee","Benton",2006,16139,1276,-183,0.988788138708492,1261.69366499204,0.988788138708492
"Tennessee","Benton",2009,16025,90842,-114,0.992936365326228,90200.3252989652,0.992936365326228
"Tennessee","Benton",2010,16511,352678,486,1.03032761310452,363373.881934477,1.03032761310452
"Tennessee","Benton",2011,16529,3408,18,1.00109018230271,3411.71534128763,1.00109018230271
"Tennessee","Benton",2012,16445,11129,-84,0.994918022868897,11072.442676508,0.994918022868897
"Tennessee","Benton",2014,16197,107761,-248,0.984919428397689,106135.902523563,0.984919428397689
"Tennessee","Benton",2016,16082,10677,-115,0.992899919738223,10601.192443045,0.992899919738223
"Tennessee","Benton",2017,15993,26157,-89,0.994465862454919,26012.2435642333,0.994465862454919
"Tennessee","Benton",2018,16246,10235,253,1.01581942099669,10396.9117739011,1.01581942099669
"Tennessee","Benton",2019,16160,504,-86,0.99470638926505,501.332020189585,0.99470638926505
"Tennessee","Bledsoe",1999,10945,76680,NA,NA,NA,NA
"Tennessee","Bledsoe",2002,12457,7175030,1512,1.13814527181361,8166226.46962083,1.13814527181361
"Tennessee","Bledsoe",2003,12523,5493026,66,1.00529822589709,5522129.29260657,1.00529822589709
"Tennessee","Bledsoe",2010,12884,11755,361,1.02882695839655,12093.8608959514,1.02882695839655
"Tennessee","Bledsoe",2013,13910,35610,1026,1.07963365414468,38445.7544240919,1.07963365414468
"Tennessee","Bledsoe",2014,14501,16164,591,1.04248741912293,16850.7666427031,1.04248741912293
"Tennessee","Bledsoe",2015,14601,5397,100,1.00689607613268,5434.21812288808,1.00689607613268
"Tennessee","Bledsoe",2019,15064,857528,463,1.03171015683857,884720.347373468,1.03171015683857
"Tennessee","Blount",2003,111091,5100667,NA,NA,NA,NA
"Tennessee","Blount",2012,124024,4450,12933,1.11641807167097,4968.06041893583,1.11641807167097
"Tennessee","Blount",2013,124874,21916,850,1.00685351222344,22066.2015738889,1.00685351222344
"Tennessee","Blount",2017,129999,1046,5125,1.04104136970066,1088.92927270689,1.04104136970066
"Tennessee","Blount",2019,133088,2774356,3089,1.02376172124401,2840279.47390365,1.02376172124401
"Tennessee","Bradley",2003,90089,19547886,NA,NA,NA,NA
"Tennessee","Bradley",2005,92264,65971,2175,1.02414279212778,67563.7241394621,1.02414279212778
"Tennessee","Bradley",2009,97710,5976,5446,1.05902627243562,6328.74100407526,1.05902627243562
"Tennessee","Bradley",2012,101049,1112,3339,1.03417255142769,1149.9998771876,1.03417255142769
"Tennessee","Bradley",2015,103774,3237,2725,1.02696711496403,3324.29255113856,1.02696711496403
"Tennessee","Campbell",2003,39960,811342,NA,NA,NA,NA
"Tennessee","Campbell",2009,40970,1195,1010,1.02527527527528,1225.20395395395,1.02527527527528
"Tennessee","Campbell",2010,40735,11755,-235,0.994264095679766,11687.5744447156,0.994264095679766
"Tennessee","Campbell",2019,39842,6456683,-893,0.978077820056462,6315138.43343562,0.978077820056462
"Tennessee","Cannon",1996,11725,349379,NA,NA,NA,NA
"Tennessee","Cannon",2003,13009,140128,1284,1.10950959488273,155473.360511727,1.10950959488273
"Tennessee","Cannon",2004,13103,32797,94,1.00722576677685,33033.9834729802,1.00722576677685
"Tennessee","Cannon",2006,13266,1276,163,1.01243989925971,1291.87331145539,1.01243989925971
"Tennessee","Cannon",2017,14157,5231,891,1.06716417910448,5582.33582089552,1.06716417910448
"Tennessee","Carroll",1996,28816,16175,NA,NA,NA,NA
"Tennessee","Carroll",1997,28853,793310,37,1.00128400888395,794328.617087729,1.00128400888395
"Tennessee","Carroll",1999,29450,23004,597,1.0206910893148,23479.9778185977,1.0206910893148
"Tennessee","Carroll",2001,29512,72605,62,1.00210526315789,72757.8526315789,1.00210526315789
"Tennessee","Carroll",2002,29215,28671,-297,0.989936297099485,28382.4635741393,0.989936297099485
"Tennessee","Carroll",2003,29205,1401,-10,0.999657710080438,1400.52045182269,0.999657710080438
"Tennessee","Carroll",2004,29099,1366,-106,0.996370484506078,1361.0420818353,0.996370484506078
"Tennessee","Carroll",2006,28775,36,-324,0.988865596755902,35.5991614832125,0.988865596755902
"Tennessee","Carroll",2008,28658,89292,-117,0.995933970460469,88928.9360903562,0.995933970460469
"Tennessee","Carroll",2009,28517,119530,-141,0.995079907879126,118941.901388792,0.995079907879126
"Tennessee","Carroll",2010,28454,5290173,-63,0.997790791457727,5278485.9046183,0.997790791457727
"Tennessee","Carroll",2011,28547,1136,93,1.0032684332607,1139.71294018416,1.0032684332607
"Tennessee","Carroll",2013,28606,54793,59,1.00206676708586,54906.2443689354,1.00206676708586
"Tennessee","Carroll",2014,28411,226298,-195,0.993183248269594,224755.382716913,0.993183248269594
"Tennessee","Carroll",2017,27807,10462,-604,0.978740628629756,10239.5844567245,0.978740628629756
"Tennessee","Carter",1998,53321,31271145,NA,NA,NA,NA
"Tennessee","Carter",2004,58412,72769,5091,1.09547832936367,79716.8625494646,1.09547832936367
"Tennessee","Carter",2012,57347,27822,-1065,0.981767445045539,27314.733856057,0.981767445045539
"Tennessee","Carter",2013,56978,39997,-369,0.993565487296633,39739.6387954034,0.993565487296633
"Tennessee","Carter",2017,56510,566055,-468,0.991786303485556,561405.596019516,0.991786303485556
"Tennessee","Carter",2019,56391,1513285,-119,0.997894178021589,1510098.2911874,0.997894178021589
"Tennessee","Cheatham",1997,34374,1662627,NA,NA,NA,NA
"Tennessee","Cheatham",2000,36093,148598,1719,1.05000872752662,156029.196893001,1.05000872752662
"Tennessee","Cheatham",2004,37580,1366,1487,1.04119912448397,1422.27800404511,1.04119912448397
"Tennessee","Cheatham",2009,39876,31077,2296,1.06109632783395,32975.6905800958,1.06109632783395
"Tennessee","Cheatham",2010,39131,14694926,-745,0.981317082957167,14420381.9165914,0.981317082957167
"Tennessee","Cheatham",2011,38986,1136,-145,0.996294497968363,1131.79054969206,0.996294497968363
"Tennessee","Cheatham",2016,39775,37369,789,1.02023803416611,38125.2750987534,1.02023803416611
"Tennessee","Cheatham",2017,40366,10463,591,1.01485857950974,10618.4653174104,1.01485857950974
"Tennessee","Cheatham",2019,40667,250125,301,1.00745677054947,251990.124733687,1.00745677054947
"Tennessee","Chester",1996,14174,3234,NA,NA,NA,NA
"Tennessee","Chester",1997,14452,7917,278,1.01961337660505,8072.27910258219,1.01961337660505
"Tennessee","Chester",2001,15845,14521,1393,1.09638804317741,15920.6507749792,1.09638804317741
"Tennessee","Chester",2002,15857,10033,12,1.00075733669927,10040.5983591038,1.00075733669927
"Tennessee","Chester",2003,15549,1401,-308,0.980576401589204,1373.78753862647,0.980576401589203
"Tennessee","Chester",2004,15793,1366,244,1.01569232748087,1387.43571933886,1.01569232748087
"Tennessee","Chester",2008,16284,59528,491,1.03108972329513,61378.7090483125,1.03108972329513
"Tennessee","Chester",2010,17194,176339,910,1.05588307541145,186193.365634979,1.05588307541145
"Tennessee","Chester",2018,17245,81883,51,1.0029661509829,82125.8773409329,1.0029661509829
"Tennessee","Claiborne",1998,29504,390889,NA,NA,NA,NA
"Tennessee","Claiborne",2003,30338,1213510,834,1.02826735357918,1247812.71624187,1.02826735357918
"Tennessee","Claiborne",2011,32106,204559,1768,1.05827674863208,216480.033423429,1.05827674863208
"Tennessee","Claiborne",2014,31571,1077,-535,0.983336448015947,1059.05335451318,0.983336448015947
"Tennessee","Clay",2004,7966,1366,NA,NA,NA,NA
"Tennessee","Clay",2009,7895,31077,-71,0.99108712026111,30800.0144363545,0.99108712026111
"Tennessee","Clay",2010,7844,70534,-51,0.993540215326156,70078.3655478151,0.993540215326156
"Tennessee","Clay",2014,7620,5388,-224,0.971443141254462,5234.13564507904,0.971443141254462
"Tennessee","Clay",2015,7663,539742,43,1.00564304461942,542787.788188976,1.00564304461942
"Tennessee","Clay",2016,7654,2135,-9,0.998825525251207,2132.49249641133,0.998825525251207
"Tennessee","Cocke",1999,32291,345062,NA,NA,NA,NA
"Tennessee","Cocke",2007,35393,12400,3102,1.09606391873897,13591.1925923632,1.09606391873897
"Tennessee","Cocke",2011,35432,36365,39,1.00110191280762,36405.071059249,1.00110191280762
"Tennessee","Cocke",2015,35138,5397,-294,0.991702415895236,5352.21793858659,0.991702415895236
"Tennessee","Coffee",1996,44768,8087,NA,NA,NA,NA
"Tennessee","Coffee",2004,49930,71061,5162,1.11530557541101,79254.7294942816,1.11530557541101
"Tennessee","Coffee",2009,52521,77694,2591,1.05189264970959,81725.7475265371,1.05189264970959
"Tennessee","Coffee",2010,52770,117559,249,1.00474096075855,118116.342605815,1.00474096075855
"Tennessee","Coffee",2015,54093,16191,1323,1.02507106310404,16596.9255827175,1.02507106310404
"Tennessee","Coffee",2016,54537,3203,444,1.00820808607398,3229.29049969497,1.00820808607398
"Tennessee","Coffee",2018,55877,5117,1340,1.02457047509031,5242.72712103709,1.02457047509031
"Tennessee","Coffee",2019,56520,332811,643,1.01150741807899,336640.795318288,1.01150741807899
"Tennessee","Crockett",1997,13842,1583,NA,NA,NA,NA
"Tennessee","Crockett",1998,14017,9380,175,1.0126426816934,9498.58835428406,1.0126426816934
"Tennessee","Crockett",2001,14536,36302,519,1.03702646786046,37646.1348362702,1.03702646786046
"Tennessee","Crockett",2002,14462,1433,-74,0.994909190974133,1425.70487066593,0.994909190974133
"Tennessee","Crockett",2003,14318,2802,-144,0.990042870972203,2774.10012446411,0.990042870972203
"Tennessee","Crockett",2006,14333,12,15,1.00104763235089,12.0125715882106,1.00104763235089
"Tennessee","Crockett",2009,14492,71718,159,1.0110932812391,72513.5879439057,1.0110932812391
"Tennessee","Crockett",2010,14588,16470073,96,1.00662434446591,16579176.4369307,1.00662434446591
"Tennessee","Crockett",2011,14560,1136,-28,0.998080614203455,1133.81957773512,0.998080614203455
"Tennessee","Crockett",2017,14436,4184,-124,0.991483516483517,4148.36703296703,0.991483516483517
"Tennessee","Crockett",2018,14296,10235,-140,0.990302022720975,10135.7412025492,0.990302022720975
"Tennessee","Crockett",2019,14230,50442,-66,0.995383324006715,50209.1256295467,0.995383324006715
"Tennessee","Cumberland",2004,49888,4098,NA,NA,NA,NA
"Tennessee","Cumberland",2010,56193,70534,6305,1.12638309813983,79448.305444195,1.12638309813983
"Tennessee","Cumberland",2011,56527,1136,334,1.00594380082928,1142.75215774207,1.00594380082928
"Tennessee","Cumberland",2013,57438,1095867,911,1.0161161922621,1113528.2032657,1.0161161922621
"Tennessee","Cumberland",2015,58217,539742,779,1.01356244994603,547062.223858769,1.01356244994603
"Tennessee","Cumberland",2017,59023,20926,806,1.01384475325077,21215.7153065256,1.01384475325077
"Tennessee","Cumberland",2018,59738,7164,715,1.01211392169154,7250.78413499822,1.01211392169154
"Tennessee","Cumberland",2019,60520,5044,782,1.01309049516221,5110.02845759818,1.01309049516221
"Tennessee","Davidson",1997,535851,79172,NA,NA,NA,NA
"Tennessee","Davidson",2003,588126,159743,52275,1.09755510393748,175326.744968284,1.09755510393748
"Tennessee","Davidson",2004,596961,23226,8835,1.01502229114169,23574.907734057,1.01502229114169
"Tennessee","Davidson",2005,607413,1319,10452,1.01750868147165,1342.09395086111,1.01750868147165
"Tennessee","Davidson",2006,614609,3828,7196,1.01184696409198,3873.35017854409,1.01184696409198
"Tennessee","Davidson",2009,635710,145826,21101,1.03433239669448,150832.55608037,1.03433239669448
"Tennessee","Davidson",2010,627746,29460386,-7964,0.987472275093989,29091314.3885671,0.987472275093989
"Tennessee","Davidson",2011,635918,3408,8172,1.0130180040972,3452.36535796325,1.0130180040972
"Tennessee","Davidson",2012,649344,4448,13426,1.02111278498171,4541.90966759865,1.02111278498171
"Tennessee","Davidson",2013,660179,54920478,10835,1.01668607086537,55836884.9878678,1.01668607086537
"Tennessee","Davidson",2014,669611,21552,9432,1.01428703427404,21859.9141626741,1.01428703427404
"Tennessee","Davidson",2015,679793,10794,10182,1.01520584339266,10958.1318735803,1.01520584339266
"Tennessee","Davidson",2016,685829,277608,6036,1.00887917351311,280072.929600628,1.00887917351311
"Tennessee","Davidson",2017,687159,292966,1330,1.00193925891148,293534.13692626,1.00193925891148
"Tennessee","Davidson",2018,690516,25588,3357,1.00488533221569,25713.005880735,1.00488533221569
"Tennessee","Davidson",2019,694144,1291335,3628,1.00525404190489,1298119.72820326,1.00525404190489
"Tennessee","Decatur",1997,10794,237518,NA,NA,NA,NA
"Tennessee","Decatur",2001,11671,7260,877,1.08124884194923,7849.86659255142,1.08124884194923
"Tennessee","Decatur",2002,11604,10033,-67,0.994259275126382,9975.40330734299,0.994259275126382
"Tennessee","Decatur",2003,11503,14012,-101,0.991296104791451,13890.0410203378,0.991296104791451
"Tennessee","Decatur",2004,11523,136659,20,1.0017386768669,136896.605841954,1.0017386768669
"Tennessee","Decatur",2006,11364,31912,-159,0.986201510023431,31471.6625878677,0.986201510023431
"Tennessee","Decatur",2008,11537,714338,173,1.01522351284759,725212.733720521,1.01522351284759
"Tennessee","Decatur",2009,11525,358594,-12,0.998959868249978,358221.014995233,0.998959868249978
"Tennessee","Decatur",2010,11717,4702376,192,1.01665943600868,4780714.93206074,1.01665943600868
"Tennessee","Dickson",1997,40951,15834,NA,NA,NA,NA
"Tennessee","Dickson",2003,44849,70064,3898,1.09518693072208,76733.177114112,1.09518693072208
"Tennessee","Dickson",2004,45211,40993,362,1.00807152890811,41323.8761845303,1.00807152890811
"Tennessee","Dickson",2005,45705,2638,494,1.01092654442503,2666.82422419323,1.01092654442503
"Tennessee","Dickson",2009,48230,11953,2525,1.05524559676184,12613.3506180943,1.05524559676184
"Tennessee","Dickson",2010,49684,1645831,1454,1.03014721127929,1695448.214887,1.03014721127929
"Tennessee","Dickson",2011,49982,2272,298,1.00599790677079,2285.62724418324,1.00599790677079
"Tennessee","Dickson",2012,50214,5564,232,1.00464167100156,5589.82625745268,1.00464167100156
"Tennessee","Dickson",2013,50164,5479,-50,0.999004261759669,5473.54435018122,0.999004261759669
"Tennessee","Dickson",2016,51900,53386,1736,1.03460649071047,55233.5021130691,1.03460649071047
"Tennessee","Dickson",2019,53948,1556665,2048,1.03946050096339,1618091.78073218,1.03946050096339
"Tennessee","Dyer",1996,36119,9704,NA,NA,NA,NA
"Tennessee","Dyer",1997,36407,3166911,288,1.00797364268114,3192162.81671696,1.00797364268114
"Tennessee","Dyer",1998,36577,10943,170,1.00466943170269,10994.0975911226,1.00466943170269
"Tennessee","Dyer",1999,36725,15336,148,1.00404625857779,15398.0534215491,1.00404625857779
"Tennessee","Dyer",2001,37108,21781,383,1.01042886317223,22008.1510687543,1.01042886317223
"Tennessee","Dyer",2002,37068,7167,-40,0.998922065322841,7159.2744421688,0.998922065322841
"Tennessee","Dyer",2003,37161,1401,93,1.00250890255746,1404.514972483,1.00250890255746
"Tennessee","Dyer",2008,37722,238112,561,1.01509647210786,241706.651166546,1.01509647210786
"Tennessee","Dyer",2009,37811,59765,89,1.00235936588728,59906.0075022533,1.00235936588728
"Tennessee","Dyer",2010,38318,11168144,507,1.01340879638201,11317895.3688609,1.01340879638201
"Tennessee","Dyer",2011,38118,870514,-200,0.994780520904014,865970.370374237,0.994780520904014
"Tennessee","Dyer",2017,37339,6277,-779,0.979563460832153,6148.71984364342,0.979563460832153
"Tennessee","Dyer",2018,37286,30706,-53,0.99858057259166,30662.4150619995,0.99858057259166
"Tennessee","Fayette",1996,28259,21027,NA,NA,NA,NA
"Tennessee","Fayette",1997,29369,4749,1110,1.03927952156835,4935.53844792809,1.03927952156835
"Tennessee","Fayette",1998,30406,9380,1037,1.03530933978004,9711.20160713678,1.03530933978004
"Tennessee","Fayette",2001,30191,29042,-215,0.992929027165691,28836.644806946,0.992929027165691
"Tennessee","Fayette",2002,31016,50173,825,1.02732602431188,51544.0286178,1.02732602431188
"Tennessee","Fayette",2006,35877,12,4861,1.15672556100077,13.8807067320093,1.15672556100077
"Tennessee","Fayette",2007,37218,12400,1341,1.03737770716615,12863.4835688603,1.03737770716615
"Tennessee","Fayette",2009,38785,478125,1567,1.04210328335752,498255.632355312,1.04210328335752
"Tennessee","Fayette",2010,38427,293898,-358,0.990769627433286,291185.211963388,0.990769627433286
"Tennessee","Fayette",2011,38570,289792,143,1.0037213417649,290870.415072735,1.0037213417649
"Tennessee","Fentress",2004,16846,1366,NA,NA,NA,NA
"Tennessee","Fentress",2006,17334,1276,488,1.02896830108038,1312.96355217856,1.02896830108038
"Tennessee","Fentress",2009,17677,11953,343,1.01978770047306,12189.5223837545,1.01978770047306
"Tennessee","Fentress",2010,17923,5977891,246,1.01391638852747,6061081.65373084,1.01391638852747
"Tennessee","Fentress",2011,17997,2272,74,1.00412877308486,2281.38057244881,1.00412877308486
"Tennessee","Fentress",2012,17916,1112,-81,0.995499249874979,1106.99516586098,0.995499249874979
"Tennessee","Fentress",2017,18214,5231,298,1.01663317704845,5318.00814914043,1.01663317704845
"Tennessee","Fentress",2019,18523,3026,309,1.01696497199956,3077.33600527067,1.01696497199956
"Tennessee","Franklin",2010,40959,2351,NA,NA,NA,NA
"Tennessee","Gibson",1996,47793,16174,NA,NA,NA,NA
"Tennessee","Gibson",1997,48036,522540,243,1.00508442658967,525196.816270165,1.00508442658967
"Tennessee","Gibson",1998,48016,25015,-20,0.999583645599134,25004.5848946623,0.999583645599134
"Tennessee","Gibson",2001,47999,14521,-17,0.99964595134955,14515.8588595468,0.99964595134955
"Tennessee","Gibson",2002,47908,30820,-91,0.998104127169316,30761.5691993583,0.998104127169316
"Tennessee","Gibson",2003,47690,1401,-218,0.995449611755865,1394.62490606997,0.995449611755865
"Tennessee","Gibson",2006,48022,19152,332,1.00696162717551,19285.3290836653,1.00696162717551
"Tennessee","Gibson",2010,49731,598377425,1709,1.0355878555662,619672394.374974,1.0355878555662
"Tennessee","Gibson",2011,49898,12500,167,1.00335806639722,12541.9758299652,1.00335806639722
"Tennessee","Gibson",2016,49250,5338,-648,0.987013507555413,5268.6781033308,0.987013507555413
"Tennessee","Gibson",2017,49255,88934,5,1.00010152284264,88943.0288324873,1.00010152284264
"Tennessee","Gibson",2018,49171,10235,-84,0.998294589381789,10217.5451223226,0.998294589381789
"Tennessee","Gibson",2019,49133,25221,-38,0.999227186756421,25201.5088771837,0.999227186756422
"Tennessee","Giles",1997,28528,269186,NA,NA,NA,NA
"Tennessee","Giles",2002,29365,86014,837,1.0293395961862,88537.6160263601,1.0293395961862
"Tennessee","Giles",2004,29048,15031,-317,0.989204835688745,14868.7378852375,0.989204835688745
"Tennessee","Giles",2006,29054,2552,6,1.00020655466814,2552.52712751308,1.00020655466814
"Tennessee","Giles",2009,29082,11953,28,1.00096372272321,11964.5193777105,1.00096372272321
"Tennessee","Giles",2012,28969,2224,-113,0.996114435045733,2215.35850354171,0.996114435045733
"Tennessee","Giles",2014,28819,10776,-150,0.994822051158135,10720.2024232801,0.994822051158134
"Tennessee","Giles",2016,29165,5338,346,1.01200596828481,5402.08785870433,1.01200596828481
"Tennessee","Giles",2017,29379,5231,214,1.00733756214641,5269.38278758786,1.00733756214641
"Tennessee","Grainger",2003,21413,751087,NA,NA,NA,NA
"Tennessee","Grainger",2011,22753,90915,1340,1.06257880726661,96604.3522626442,1.06257880726661
"Tennessee","Grainger",2019,23320,706199,567,1.02491979079682,723797.331340922,1.02491979079682
"Tennessee","Greene",2001,63272,1597315,NA,NA,NA,NA
"Tennessee","Greene",2004,64159,68328,887,1.014018839297,69285.8792514856,1.014018839297
"Tennessee","Greene",2011,69173,17046,5014,1.07814959709472,18378.1380320766,1.07814959709472
"Tennessee","Greene",2013,68336,10957,-837,0.987899903141399,10824.4192387203,0.987899903141399
"Tennessee","Greene",2019,69069,554871,733,1.01072641067666,560822.774218567,1.01072641067666
"Tennessee","Grundy",2004,14310,1366,NA,NA,NA,NA
"Tennessee","Grundy",2009,14130,13148,-180,0.987421383647799,12982.6163522013,0.987421383647799
"Tennessee","Grundy",2011,13588,1136,-542,0.961641896673744,1092.42519462137,0.961641896673744
"Tennessee","Grundy",2012,13583,1112,-5,0.99963202826023,1111.59081542538,0.99963202826023
"Tennessee","Grundy",2018,13348,5117,-235,0.982698961937716,5028.47058823529,0.982698961937716
"Tennessee","Grundy",2019,13427,5044,79,1.00591848966137,5073.85286185196,1.00591848966137
"Tennessee","Hamblen",2011,62899,51139,NA,NA,NA,NA
"Tennessee","Hamblen",2019,64934,1240893,2035,1.03235345553983,1281040.17650519,1.03235345553983
"Tennessee","Hamilton",1996,294197,3259262,NA,NA,NA,NA
"Tennessee","Hamilton",2003,316875,65682297,22678,1.07708440262817,70745377.6274911,1.07708440262817
"Tennessee","Hamilton",2005,323740,131943,6865,1.02166469428008,134801.504757396,1.02166469428008
"Tennessee","Hamilton",2009,337175,603633,13435,1.04149935133132,628683.377942176,1.04149935133132
"Tennessee","Hamilton",2012,345693,5562,8518,1.02526284570327,5702.51194780159,1.02526284570327
"Tennessee","Hamilton",2013,349050,33970,3357,1.00971092848279,34299.8802405603,1.00971092848279
"Tennessee","Hamilton",2014,350729,53880,1679,1.00481019911188,54139.1735281478,1.00481019911188
"Tennessee","Hamilton",2015,353690,9714,2961,1.00844241565425,9796.0096256654,1.00844241565425
"Tennessee","Hamilton",2018,364293,1627428,10603,1.02997822952303,1676215.4101162,1.02997822952303
"Tennessee","Hamilton",2019,367804,3028587,3511,1.00963784645876,3057776.05649299,1.00963784645876
"Tennessee","Hancock",2003,6623,347517,NA,NA,NA,NA
"Tennessee","Hardeman",1996,24029,808,NA,NA,NA,NA
"Tennessee","Hardeman",1997,24112,237518,83,1.0034541595572,238338.425069707,1.0034541595572
"Tennessee","Hardeman",1998,24285,1563,173,1.00717485069675,1574.21429163902,1.00717485069675
"Tennessee","Hardeman",2001,28127,7260,3842,1.15820465307803,8408.56578134651,1.15820465307803
"Tennessee","Hardeman",2002,28071,15768,-56,0.998009030468944,15736.6063924343,0.998009030468944
"Tennessee","Hardeman",2003,27887,7006,-184,0.993445192547469,6960.07701898757,0.993445192547469
"Tennessee","Hardeman",2005,27795,1319,-92,0.996700971778965,1314.64858177645,0.996700971778965
"Tennessee","Hardeman",2010,27169,646576,-626,0.977477963662529,632013.791833063,0.977477963662529
"Tennessee","Hardeman",2011,26869,2272,-300,0.988958003607052,2246.91258419522,0.988958003607052
"Tennessee","Hardeman",2013,26360,27396,-509,0.981056235810786,26877.0166362723,0.981056235810786
"Tennessee","Hardeman",2016,25584,10677,-776,0.970561456752656,10362.6846737481,0.970561456752655
"Tennessee","Hardin",1997,24809,7917,NA,NA,NA,NA
"Tennessee","Hardin",1998,24905,1563,96,1.00386956346487,1569.04812769559,1.00386956346487
"Tennessee","Hardin",2001,25766,15973,861,1.0345713712106,16525.2085123469,1.0345713712106
"Tennessee","Hardin",2002,25811,44439,45,1.00174648761934,44516.612163316,1.00174648761934
"Tennessee","Hardin",2003,25718,281657,-93,0.99639688504901,280642.157452249,0.99639688504901
"Tennessee","Hardin",2004,25598,332080,-120,0.995334007310055,330530.517147523,0.995334007310055
"Tennessee","Hardin",2009,26258,1494143,660,1.02578326431752,1532666.88389718,1.02578326431752
"Tennessee","Hardin",2010,26050,3761900,-208,0.992078604615736,3732100.50270394,0.992078604615736
"Tennessee","Hardin",2011,25869,1136,-181,0.993051823416507,1128.10687140115,0.993051823416507
"Tennessee","Hardin",2016,25740,21354,-129,0.995013336425838,21247.5147860373,0.995013336425838
"Tennessee","Hawkins",2003,55002,25223,NA,NA,NA,NA
"Tennessee","Hawkins",2013,56696,10958,1694,1.03079888004073,11295.4941274863,1.03079888004073
"Tennessee","Hawkins",2015,56370,1079,-326,0.994250035275857,1072.79578806265,0.994250035275857
"Tennessee","Hawkins",2019,56786,2016,416,1.00737981195671,2030.87770090474,1.00737981195671
"Tennessee","Haywood",1997,19730,1583,NA,NA,NA,NA
"Tennessee","Haywood",1998,19534,1563,-196,0.990065889508363,1547.47298530157,0.990065889508363
"Tennessee","Haywood",2001,19844,81317,310,1.01586976553701,82607.4817241732,1.01586976553701
"Tennessee","Haywood",2002,19547,8600,-297,0.985033259423503,8471.28603104213,0.985033259423503
"Tennessee","Haywood",2003,19472,2802,-75,0.996163094080933,2791.24898961477,0.996163094080933
"Tennessee","Haywood",2004,19590,1366,118,1.00605998356615,1374.27793755136,1.00605998356615
"Tennessee","Haywood",2006,19299,12,-291,0.985145482388974,11.8217457886677,0.985145482388974
"Tennessee","Haywood",2010,18812,5290173,-487,0.974765531892844,5156678.29815016,0.974765531892844
"Tennessee","Henderson",1997,24002,158345,NA,NA,NA,NA
"Tennessee","Henderson",1999,24767,7668,765,1.03187234397134,7912.3971335722,1.03187234397134
"Tennessee","Henderson",2002,25767,22935,1000,1.04037630718295,23861.0306052408,1.04037630718295
"Tennessee","Henderson",2005,26137,1319,370,1.01435945201226,1337.94011720418,1.01435945201226
"Tennessee","Henderson",2006,26523,1288,386,1.0147683360753,1307.02161686498,1.0147683360753
"Tennessee","Henderson",2008,26981,35716,458,1.01726803151981,36332.7450137616,1.01726803151981
"Tennessee","Henderson",2010,27788,5877970,807,1.02990993662207,6053779.71016641,1.02990993662207
"Tennessee","Henderson",2013,28042,219173,254,1.00914063624586,221176.380667914,1.00914063624586
"Tennessee","Henderson",2016,27855,32031,-187,0.993331431424292,31817.3990799515,0.993331431424292
"Tennessee","Henderson",2018,27983,15353,128,1.00459522527374,15423.5504936277,1.00459522527374
"Tennessee","Henry",1996,29555,808,NA,NA,NA,NA
"Tennessee","Henry",1997,29812,1433027,257,1.00869565217391,1445488.10434783,1.00869565217391
"Tennessee","Henry",1998,29971,31269,159,1.00533342278277,31435.7707969945,1.00533342278277
"Tennessee","Henry",2001,31169,7260,1198,1.03997197290714,7550.19652330586,1.03997197290714
"Tennessee","Henry",2002,31258,10034,89,1.00285540119991,10062.6510956399,1.00285540119991
"Tennessee","Henry",2010,32398,237469,1140,1.03647066351014,246129.65199309,1.03647066351014
"Tennessee","Henry",2011,32440,28411,42,1.00129637631953,28447.8313476141,1.00129637631953
